"","X1","name","spp","region","obslat1","gamlat1","gamhlat1","obslong1","gamlong1","gamhlong1","obsdepth1","gamdepth1","gamhdepth1","obslat2","gamlat2","gamhlat2","obslong2","gamlong2","gamhlong2","obsdepth2","gamdepth2","gamhdepth2","gamdepth","taxa"
"13",109,"Hemitripterus bolini","Hemitripterusbolini","AFSC_Aleutians",-0.00474814840169533,0.011710573517565,0.00291025285963799,-0.218086947858648,0.0755807216709083,-0.0305451360016887,-2.44260883383365,-0.31681733177935,-0.292702942133568,-0.00474814840169533,0.011710573517565,0.00291025285963799,-0.218086947858648,0.0755807216709083,-0.0305451360016887,-2.44260883383365,0,-0.292702942133568,-0.31681733177935,"NA"
"14",117,"Hippoglossoides elassodon","Hippoglossoideselassodon","AFSC_Aleutians",0.0176592704447062,0.0122615513329208,0.0177372731554384,0.0229527158771621,0.0225809034868184,0.0376981385855014,-0.888107132465252,-0.306864677466949,-0.811134829211544,0.0176592704447062,0.0122615513329208,0.0177372731554384,0.0229527158771621,0.0225809034868184,0.0376981385855014,-0.888107132465252,0,-0.811134829211544,-0.306864677466949,"NA"
"15",122,"Hippoglossus stenolepis","Hippoglossusstenolepis","AFSC_Aleutians",0.0119228755139473,0.00699818411583155,0.00785052906177113,0.0354310194140261,-0.00254772320269444,0.0209489481225995,-1.07217053857959,-0.301623533769582,-0.6206306910951,0.0119228755139473,0.00699818411583155,0.00785052906177113,0.0354310194140261,-0.00254772320269444,0.0209489481225995,-1.07217053857959,0,-0.6206306910951,-0.301623533769582,"NA"
"16",139,"Lepidopsetta spp.","Lepidopsettasp","AFSC_Aleutians",0.0146605540508844,0.00987156905881961,0.0116967649777425,0.0264838416999018,0.0101379918904435,0.0196248236415518,-2.26799093608978,-0.273748877320082,-1.0577956438755,0.0146605540508844,0.00987156905881961,0.0116967649777425,0.0264838416999018,0.0101379918904435,0.0196248236415518,-2.26799093608978,0,-1.0577956438755,-0.273748877320082,"NA"
"17",151,"Lithodes aequispinus","Lithodesaequispinus","AFSC_Aleutians",0.016092985881482,0.00511455430133661,0.00119619977062246,0.108482736110658,-0.0302659701051805,-0.0338710028425461,0.954578496125451,-0.291675502370813,-0.458271550324444,0.016092985881482,0.00511455430133661,0.00119619977062246,0.108482736110658,-0.0302659701051805,-0.0338710028425461,0.954578496125451,0,-0.458271550324444,-0.291675502370813,"NA"
"18",169,"Malacocottus zonurus","Malacocottuszonurus","AFSC_Aleutians",0.00155379099313186,0.00765589298397658,0.00628866392583456,0.0845473597934619,-0.00752712432506617,-0.00501803861285541,0.486533904829103,-1.07992123908368,-0.393481283266066,0.00155379099313186,0.00765589298397658,0.00628866392583456,0.0845473597934619,-0.00752712432506617,-0.00501803861285541,0.486533904829103,0,-0.393481283266066,-1.07992123908368,"NA"
"19",182,"Microstomus pacificus","Microstomuspacificus","AFSC_Aleutians",0.0013251836021535,0.00709723904992434,0.0112901881632853,-0.135704396237821,0.0329308320427477,-0.017373787236027,-1.4529392431445,-3.11332950409964,-1.79785025886024,0.0013251836021535,0.00709723904992434,0.0112901881632853,-0.135704396237821,0.0329308320427477,-0.017373787236027,-1.4529392431445,0,-1.79785025886024,-3.11332950409964,"NA"
"20",190,"Myoxocephalus spp.","Myoxocephalussp","AFSC_Aleutians",0.00790213805291253,0.0189500085038575,0.0115943481602811,0.214673785603776,-0.0593889422015958,0.0359057747921199,-1.30888544364907,-2.98564921092535,-0.931260161597301,0.00790213805291253,0.0189500085038575,0.0115943481602811,0.214673785603776,-0.0593889422015958,0.0359057747921199,-1.30888544364907,0,-0.931260161597301,-2.98564921092535,"NA"
"21",209,"Pandalus eous","Pandaluseous(=borealis)","AFSC_Aleutians",0.0257946266109444,0.0142302161614791,0.0107361091460078,-0.00615047795656258,0.00815472619860557,-0.0406497339646543,0.312758682599701,-0.00426191227432026,0.111138249477913,0.0257946266109444,0.0142302161614791,0.0107361091460078,-0.00615047795656258,0.00815472619860557,-0.0406497339646543,0.312758682599701,0,0.111138249477913,-0.00426191227432026,"NA"
"22",224,"Pleurogrammus monopterygius","Pleurogrammusmonopterygius","AFSC_Aleutians",0.00920015115142312,0.00992338208636283,0.00572714447290486,0.152331022419812,0.0437736461141995,0.0461402507113255,-0.555405780659131,-0.426985795812002,-0.802498385850444,0.00920015115142312,0.00992338208636283,0.00572714447290486,0.152331022419812,0.0437736461141995,0.0461402507113255,-0.555405780659131,0,-0.802498385850444,-0.426985795812002,"NA"
"23",228,"Podothecus accipenserinus","Podothecusaccipenserinus","AFSC_Aleutians",0.0276523671026608,0.00364503384241338,0.00924223789607095,-0.0552826616412613,-0.0336151321969855,-0.0131818672355258,-0.0979755918374424,-0.0904298158862831,-0.499013287094443,0.0276523671026608,0.00364503384241338,0.00924223789607095,-0.0552826616412613,-0.0336151321969855,-0.0131818672355258,-0.0979755918374424,0,-0.499013287094443,-0.0904298158862831,"NA"
"24",249,"Reinhardtius hippoglossoides","Reinhardtiushippoglossoides","AFSC_Aleutians",-0.00176032843276535,0.00693844798994316,0.00539830892215242,-0.113396814825571,0.0357771784240537,-0.00844372876875837,0.153655827460681,0.134556516373568,-0.770077688032483,-0.00176032843276535,0.00693844798994316,0.00539830892215242,-0.113396814825571,0.0357771784240537,-0.00844372876875837,0.153655827460681,0,-0.770077688032483,0.134556516373568,"NA"
"25",142,"Sarritor frenatus","Leptagonusfrenatus","AFSC_Aleutians",0.0130308682448057,0.0034585742452645,0.00403656478942184,-0.0436196152550963,-0.0583001657415678,-0.0449618505414672,-0.0663223390669442,-0.193106726982789,-0.482699839446739,0.0130308682448057,0.0034585742452645,0.00403656478942184,-0.0436196152550963,-0.0583001657415678,-0.0449618505414672,-0.0663223390669442,0,-0.482699839446739,-0.193106726982789,"NA"
"26",273,"Sebastes alutus","Sebastesalutus","AFSC_Aleutians",-0.00269695905743979,0.00356132466400261,0.00151217394672346,-0.158707540228037,-0.00343387561288622,-0.0526653725419684,0.599445044898388,-0.824401618228172,-0.0197380679402729,-0.00269695905743979,0.00356132466400261,0.00151217394672346,-0.158707540228037,-0.00343387561288622,-0.0526653725419684,0.599445044898388,0,-0.0197380679402729,-0.824401618228172,"NA"
"27",275,"Sebastes borealis","Sebastesborealis","AFSC_Aleutians",0.00124859412344344,0.00442741547829612,0.00555787133184481,-0.204081668561558,-0.07218657812376,-0.0324512121996791,-0.804430925099393,-0.259783236921053,-0.78651879564924,0.00124859412344344,0.00442741547829612,0.00555787133184481,-0.204081668561558,-0.07218657812376,-0.0324512121996791,-0.804430925099393,0,-0.78651879564924,-0.259783236921053,"NA"
"28",278,"Sebastes polyspinis","Sebastespolyspinis","AFSC_Aleutians",-0.00801850779867548,0.00943189794995483,0.0039612497090576,-0.115446278842453,0.108107663621323,0.00881123917441243,-0.789713128677409,-0.134038192710192,-0.995859373469793,-0.00801850779867548,0.00943189794995483,0.0039612497090576,-0.115446278842453,0.108107663621323,0.00881123917441243,-0.789713128677409,0,-0.995859373469793,-0.134038192710192,"NA"
"29",286,"Sebastolobus alascanus","Sebastolobusalascanus","AFSC_Aleutians",0.0136782024089571,0.00903203805660665,0.0131822053350225,-0.117479611279823,-0.00473816511425825,-0.0419070486670396,-1.94760869183495,-1.9819546345178,-0.934576134495201,0.0136782024089571,0.00903203805660665,0.0131822053350225,-0.117479611279823,-0.00473816511425825,-0.0419070486670396,-1.94760869183495,0,-0.934576134495201,-1.9819546345178,"NA"
"30",308,"Theragra chalcogramma","Theragrachalcogramma","AFSC_Aleutians",0.0353881638744229,0.0136498427849651,0.0142043192498855,0.267774783961964,0.085926199593101,0.0670954817478639,-1.54732371607151,-1.0493625970857,-0.737997725082415,0.0353881638744229,0.0136498427849651,0.0142043192498855,0.267774783961964,0.085926199593101,0.0670954817478639,-1.54732371607151,0,-0.737997725082415,-1.0493625970857,"NA"
"31",314,"Triglops forficatus","Triglopsforficata","AFSC_Aleutians",0.00823501980061165,-0.00280352840279497,-0.00143530873118532,-0.0459565863048914,0.0288190575114813,0.0221786263295227,0.0664284195480011,-0.0865185089259574,-0.380299540442449,0.00823501980061165,-0.00280352840279497,-0.00143530873118532,-0.0459565863048914,0.0288190575114813,0.0221786263295227,0.0664284195480011,0,-0.380299540442449,-0.0865185089259574,"NA"
"32",315,"Triglops scepticus","Triglopsscepticus","AFSC_Aleutians",0.0143212804601118,0.00581808097288116,0.00453031071978043,0.0267688144261424,0.028993178376681,0.00287879137164517,1.00377455037378,0.391184434826188,0.050537268110653,0.0143212804601118,0.00581808097288116,0.00453031071978043,0.0267688144261424,0.028993178376681,0.00287879137164517,1.00377455037378,0,0.050537268110653,0.391184434826188,"NA"
"33",323,"Zaprora silenus","Zaprorasilenus","AFSC_Aleutians",-0.00661710411378047,0.00569921129826646,0.00684302317159569,-0.0781704737138197,-0.0469833422485931,-0.0280051378486307,-0.666375811255305,-0.476443083258711,-0.716057248997756,-0.00661710411378047,0.00569921129826646,0.00684302317159569,-0.0781704737138197,-0.0469833422485931,-0.0280051378486307,-0.666375811255305,0,-0.716057248997756,-0.476443083258711,"NA"
"34",23,"Asterias amurensis","Asteriasamurensis","AFSC_EBS",-0.00199686928633666,-0.000767980708324957,-0.000847344898159852,-0.0268434137339545,-0.031745416056193,-0.00820208953729265,0.184739163284179,0.295854771597361,0.103370266013178,-0.00199686928633666,-0.000767980708324957,-0.000847344898159852,-0.0268434137339545,-0.031745416056193,-0.00820208953729265,0.184739163284179,0,0.103370266013178,0.295854771597361,"NA"
"35",26,"Atheresthes spp.","Atheresthessp","AFSC_EBS",0.0106363338742835,0.0106121318852282,-0.00249452070512438,-0.0140970010651945,0.0160528716486399,0.0034643461720532,-0.26857594947138,-0.458020788888569,-0.0224752173129821,0.0106363338742835,0.0106121318852282,-0.00249452070512438,-0.0140970010651945,0.0160528716486399,0.0034643461720532,-0.26857594947138,0,-0.0224752173129821,-0.458020788888569,"NA"
"36",30,"Bathymaster signatus","Bathymastersignatus","AFSC_EBS",0.0237919034533469,-0.0089830288257595,-0.00517834926155448,-0.0559083287111048,-0.00641001648044931,0.00496311203206426,-0.177872034624238,0.231767415879477,0.0490729245203645,0.0237919034533469,-0.0089830288257595,-0.00517834926155448,-0.0559083287111048,-0.00641001648044931,0.00496311203206426,-0.177872034624238,0,0.0490729245203645,0.231767415879477,"NA"
"37",44,"Chionoecetes bairdi","Chionoecetesbairdi","AFSC_EBS",-0.0203378384679253,-0.00134286834003279,-0.00339354208893728,-0.0100560891352898,-0.00332391032532128,-0.0024819437245398,0.0338743580671372,0.0312173899559851,0.0453235585050678,-0.0203378384679253,-0.00134286834003279,-0.00339354208893728,-0.0100560891352898,-0.00332391032532128,-0.0024819437245398,0.0338743580671372,0,0.0453235585050678,0.0312173899559851,"NA"
"38",48,"Chionoecetes opilio","Chionoecetesopilio","AFSC_EBS",0.0181252049881409,0.0155228061459905,0.00079225105364308,-0.0509664118032621,-0.0504671723441486,-0.00312620202559682,0.240000141577325,0.0216710555412786,-0.0544357100403626,0.0181252049881409,0.0155228061459905,0.00079225105364308,-0.0509664118032621,-0.0504671723441486,-0.00312620202559682,0.240000141577325,0,-0.0544357100403626,0.0216710555412786,"NA"
"39",47,"Chionoecetes spp.","Chionoeceteshybrid","AFSC_EBS",-0.00317729459951395,-0.000994721532919848,-0.00276141554129261,0.0859674388528436,0.000593009818153771,0.000371327767010615,-0.47941147042564,-0.0595939072609322,-0.059408553193799,-0.00317729459951395,-0.000994721532919848,-0.00276141554129261,0.0859674388528436,0.000593009818153771,0.000371327767010615,-0.47941147042564,0,-0.059408553193799,-0.0595939072609322,"NA"
"40",53,"Clinopegma magnum","Clinopegmamagnum","AFSC_EBS",0.0178669769101083,-0.00926510052793382,0.00107553685509905,-0.0384023066514315,0.0261761318767573,-0.00935637504773779,0.0395722638261446,-0.11850513330012,0.00367653294590109,0.0178669769101083,-0.00926510052793382,0.00107553685509905,-0.0384023066514315,0.0261761318767573,-0.00935637504773779,0.0395722638261446,0,0.00367653294590109,-0.11850513330012,"NA"
"41",56,"Clupea pallasii","Clupeapallasi","AFSC_EBS",0.0173158136702628,-0.00052021608036812,0.00153724083648732,0.0470465303815427,-0.00300662375415597,0.00607048238326496,-0.425524222825293,0.139935137438662,-0.0156538472533788,0.0173158136702628,-0.00052021608036812,0.00153724083648732,0.0470465303815427,-0.00300662375415597,0.00607048238326496,-0.425524222825293,0,-0.0156538472533788,0.139935137438662,"NA"
"42",60,"Ctenodiscus crispatus","Ctenodiscuscrispatus","AFSC_EBS",0.00447427062466597,-0.00517871411364605,0.000199822243416424,0.00753830498212409,0.033857536325154,-0.009469057022162,-0.1838879291188,-0.328483262966068,0.0146916297402042,0.00447427062466597,-0.00517871411364605,0.000199822243416424,0.00753830498212409,0.033857536325154,-0.009469057022162,-0.1838879291188,0,0.0146916297402042,-0.328483262966068,"NA"
"43",64,"Dasycottus setiger","Dasycottussetiger","AFSC_EBS",-0.000138841218875476,-0.000465841679942669,-0.000467503760743159,0.0197742830855961,0.0354054495113615,-0.0127626529441632,-0.536482516575692,-0.335550624283281,0.164227719675954,-0.000138841218875476,-0.000465841679942669,-0.000467503760743159,0.0197742830855961,0.0354054495113615,-0.0127626529441632,-0.536482516575692,0,0.164227719675954,-0.335550624283281,"NA"
"44",70,"Erimacrus isenbeckii","Erimacrusisenbeckii","AFSC_EBS",0.026131008621566,0.00138848777408365,0.00373465051494995,0.143008367562064,-0.00147512857348498,0.00535887901563731,-0.251757659142782,-0.157500612065469,-0.0847715799587951,0.026131008621566,0.00138848777408365,0.00373465051494995,0.143008367562064,-0.00147512857348498,0.00535887901563731,-0.251757659142782,0,-0.0847715799587951,-0.157500612065469,"NA"
"45",77,"Fusitriton oregonensis","Fusitritonoregonensis","AFSC_EBS",-0.0110163090644183,0.0128858619012939,-0.00341632929078719,0.0292541728725923,-0.0275145089491489,-0.00741794136858726,-0.329180682582427,-0.0635038425110003,0.040503377796023,-0.0110163090644183,0.0128858619012939,-0.00341632929078719,0.0292541728725923,-0.0275145089491489,-0.00741794136858726,-0.329180682582427,0,0.040503377796023,-0.0635038425110003,"NA"
"46",83,"Gadus macrocephalus","Gadusmacrocephalus","AFSC_EBS",0.00393439971856593,0.000835582336187471,-0.000302714656319355,-0.024474281350158,-0.00867546596347162,-0.00470444344820723,-0.213981804795839,0.0302636485300336,0.0216503374438982,0.00393439971856593,0.000835582336187471,-0.000302714656319355,-0.024474281350158,-0.00867546596347162,-0.00470444344820723,-0.213981804795839,0,0.0216503374438982,0.0302636485300336,"NA"
"47",93,"Glyptocephalus zachirus","Glyptocephaluszachirus","AFSC_EBS",-0.00782858260168097,0.0152899613436911,-0.00319993569598552,0.0212000888989728,-0.00523359890991509,0.00248224710031706,-0.172207559159344,-0.367086369355445,-0.0217889770788169,-0.00782858260168097,0.0152899613436911,-0.00319993569598552,0.0212000888989728,-0.00523359890991509,0.00248224710031706,-0.172207559159344,0,-0.0217889770788169,-0.367086369355445,"NA"
"48",95,"Gorgonocephalus eucnemis","Gorgonocephaluseucnemis","AFSC_EBS",0.0197472777756428,-0.00954396032812115,-0.00314239879543652,-0.035523598919794,0.0864260583482123,0.00437558011790114,-0.37976850405545,-0.711881700400143,-0.0613284606723834,0.0197472777756428,-0.00954396032812115,-0.00314239879543652,-0.035523598919794,0.0864260583482123,0.00437558011790114,-0.37976850405545,0,-0.0613284606723834,-0.711881700400143,"NA"
"49",103,"Hemilepidotus jordani","Hemilepidotusjordani","AFSC_EBS",-0.00151240751475547,0.00150469191255833,-0.00230365922405054,-0.00540146740866967,0.000328779461939349,-0.00269746439519738,-0.319614824704444,-0.0354120058982095,0.0238147584951952,-0.00151240751475547,0.00150469191255833,-0.00230365922405054,-0.00540146740866967,0.000328779461939349,-0.00269746439519738,-0.319614824704444,0,0.0238147584951952,-0.0354120058982095,"NA"
"50",108,"Hemitripterus bolini","Hemitripterusbolini","AFSC_EBS",0.0187693500467943,0.00102115780004212,-0.00179037276798962,-0.037019163246632,0.0242118326768399,-0.00212259759790273,-0.326945069350398,-0.254899241753547,0.0363921909082122,0.0187693500467943,0.00102115780004212,-0.00179037276798962,-0.037019163246632,0.0242118326768399,-0.00212259759790273,-0.326945069350398,0,0.0363921909082122,-0.254899241753547,"NA"
